manifesto_id,party,date,year,partyname,partyabbrev,country,countryname,RF_Score,Sobol_Score,PopulismScore,LeftPopulismScore,RightPopulismScore,Direction,edate,pervote,absseat,totseats,seats_perc,oecdmember,eumember
21321_201405,21321,201405,2014,Socialist Party Different,sp.a,21,Belgium,0.2946598666666667,0.2393910000000001,0.2670254333333334,0.1805043619047619,0.2670254333333334,Right,2014-05-25T00:00:00Z,8.829,13,150,0.08666666666666667,10,10
21322_201405,21322,201405,2014,Francophone Socialist Party,PS,21,Belgium,0.5285538666666667,0.4724607238095238,0.5005072952380952,0.5005072952380952,0.2329983666666667,Left,2014-05-25T00:00:00Z,11.67,23,150,0.1533333333333333,10,10
21421_201405,21421,201405,2014,Open Flemish Liberals and Democrats,openVLD,21,Belgium,0.02297093333333333,0.026684,0.02482746666666667,0.02057484285714282,0.02482746666666667,Right,2014-05-25T00:00:00Z,9.631,14,150,0.09333333333333334,10,10
21426_201405,21426,201405,2014,Reform Movement,MR,21,Belgium,0.2179026666666667,0.208278257142857,0.2130904619047618,0.2130904619047618,0.1286520000000001,Left,2014-05-25T00:00:00Z,9.641,20,150,0.1333333333333333,10,10
21521_201405,21521,201405,2014,Christian Democratic and Flemish,CD&V,21,Belgium,0.1620400666666667,0.1706339333333334,0.1663370000000001,0.08764990000000006,0.1663370000000001,Right,2014-05-25T00:00:00Z,11.61,18,150,0.12,10,10
21522_201405,21522,201405,2014,Humanist Democratic Centre,cdH,21,Belgium,0.3155434,0.2722143333333335,0.2938788666666667,0.2938788666666667,0.1997889,Left,2014-05-25T00:00:00Z,4.985,9,150,0.06,10,10
21710_201405,21710,201405,2014,People's Party,PP,21,Belgium,0.707121,0.6680703523809528,0.6875956761904765,0.4601918103091353,0.6875956761904765,Right,2014-05-25T00:00:00Z,1.521,1,150,0.006666666666666667,10,10
21912_201405,21912,201405,2014,"Democratic, Federalist,  Independent",DéFI,21,Belgium,0.3074423333333333,0.2337312000000001,0.2705867666666667,0.1504957833333333,0.2705867666666667,Right,2014-05-25T00:00:00Z,1.8,2,150,0.01333333333333333,10,10
21916_201405,21916,201405,2014,New Flemish Alliance,N-VA,21,Belgium,0.4112078666666666,0.3633861333333332,0.3872969999999999,0.02073449999999996,0.3872969999999999,Right,2014-05-25T00:00:00Z,20.259,33,150,0.22,10,10
21917_201405,21917,201405,2014,Flemish Interest,VB,21,Belgium,0.9143221333333333,0.8584127333333332,0.8863674333333333,0.3399917708791208,0.8863674333333333,Right,2014-05-25T00:00:00Z,3.673,3,150,0.02,10,10
97020_201407,97020,201407,2014,United Left,ZL,97,Slovenia,0.8094248301587302,0.7879317539682542,0.7986782920634923,0.7986782920634923,0.565130060866911,Left,2014-07-13T00:00:00Z,5.969,6,90,0.06666666666666667,10,10
97322_201407,97322,201407,2014,Social Democratic Party,SD,97,Slovenia,0.3360879333333333,0.3284837471306473,0.3322858402319903,0.02108225238095235,0.3322858402319903,Right,2014-07-13T00:00:00Z,5.976,6,90,0.06666666666666667,10,10
97330_201407,97330,201407,2014,Slovenian Democratic Party,SDS,97,Slovenia,0.1980100666666667,0.2359357873015874,0.216972926984127,0.07935431529581534,0.216972926984127,Right,2014-07-13T00:00:00Z,20.708,21,90,0.2333333333333333,10,10
97460_201407,97460,201407,2014,Party of Alenka Bratušek,SAB,97,Slovenia,0.1662745333333333,0.2177579777777779,0.1920162555555556,0.09170089069264073,0.1920162555555556,Right,2014-07-13T00:00:00Z,4.38,4,90,0.04444444444444445,10,10
97461_201407,97461,201407,2014,Modern Centre Party,SMC,97,Slovenia,0.3418348,0.3754584312576315,0.3586466156288157,0.2613283626984127,0.3586466156288157,Right,2014-07-13T00:00:00Z,34.492,36,90,0.4,10,10
97522_201407,97522,201407,2014,New Slovenian Christian People’s Party,Nsi,97,Slovenia,0.3448614666666667,0.350100961904762,0.3474812142857143,0.2525669608225108,0.3474812142857143,Right,2014-07-13T00:00:00Z,5.587,5,90,0.05555555555555555,10,10
97951_201407,97951,201407,2014,Democratic Party of Pensioners of Slovenia,DeSUS,97,Slovenia,0.570063707936508,0.5419853204906203,0.5560245142135641,0.5560245142135641,0.4192198000000001,Left,2014-07-13T00:00:00Z,10.176,10,90,0.1111111111111111,10,10
11110_201409,11110,201409,2014,Green Ecology Party,MP,11,Sweden,0.3687969333333333,0.3951402598290596,0.3819685965811964,0.3366556046842048,0.3819685965811964,Right,2014-09-14T00:00:00Z,6.889,25,349,0.07163323782234957,10,10
11220_201409,11220,201409,2014,Left Party,V,11,Sweden,0.5422091333333333,0.5405686317460315,0.5413888825396824,0.3542611565684315,0.5413888825396824,Right,2014-09-14T00:00:00Z,5.718,21,349,0.06017191977077364,10,10
11320_201409,11320,201409,2014,Social Democratic Labour Party,SAP,11,Sweden,0.2626198666666666,0.2845206185592186,0.2735702426129426,0.1374687507936508,0.2735702426129426,Right,2014-09-14T00:00:00Z,31.015,113,349,0.3237822349570201,10,10
11420_201409,11420,201409,2014,Liberals,L,11,Sweden,0.4705859333333333,0.4423701428571425,0.4564780380952379,0.05743118492063488,0.4564780380952379,Right,2014-09-14T00:00:00Z,5.42,19,349,0.05444126074498568,10,10
11520_201409,11520,201409,2014,Christian Democrats,Kd,11,Sweden,0.5126936,0.5801850920634921,0.546439346031746,0.08998649090909094,0.546439346031746,Right,2014-09-14T00:00:00Z,4.57,16,349,0.04584527220630372,10,10
11620_201409,11620,201409,2014,Moderate Coalition Party,MSP,11,Sweden,0.3053386,0.2517468,0.2785427,0.2785427,0.175980619047619,Left,2014-09-14T00:00:00Z,23.325,84,349,0.2406876790830945,10,10
11710_201409,11710,201409,2014,Sweden Democrats,SD,11,Sweden,0.6475034,0.6459867380952383,0.6467450690476191,0.1823412599567099,0.6467450690476191,Right,2014-09-14T00:00:00Z,12.857,49,349,0.1404011461318052,10,10
11810_201409,11810,201409,2014,Centre Party,CP,11,Sweden,0.1462864666666667,0.1953228693528696,0.1708046680097681,0.04802288267843266,0.1708046680097681,Right,2014-09-14T00:00:00Z,6.113,22,349,0.06303724928366762,10,10
64110_201409,64110,201409,2014,Green Party of Aotearoa New Zealand,Greens,64,New Zealand,0.4890234666666667,0.4450473904761904,0.4670354285714285,0.4670354285714285,0.338757611111111,Left,2014-09-20T00:00:00Z,10.698,14,121,0.115702479338843,10,0
64320_201409,64320,201409,2014,New Zealand Labour Party,Labour,64,New Zealand,0.6147006,0.6120690761904763,0.6133848380952382,0.3745041466089467,0.6133848380952382,Right,2014-09-20T00:00:00Z,25.13,32,121,0.2644628099173554,10,0
64420_201409,64420,201409,2014,ACT New Zealand,ACT,64,New Zealand,0.4558788,0.458838248717949,0.4573585243589745,0.2461321551448551,0.4573585243589745,Right,2014-09-20T00:00:00Z,0.694,1,121,0.008264462809917356,10,0
64421_201409,64421,201409,2014,United Future New Zealand,NA,64,New Zealand,0.3372448,0.3407955809523809,0.3390201904761905,0.03804653217893215,0.3390201904761905,Right,2014-09-20T00:00:00Z,0.22,1,121,0.008264462809917356,10,0
64620_201409,64620,201409,2014,New Zealand National Party,National,64,New Zealand,0.4416838,0.4373890476190478,0.4395364238095238,0.01719423650793648,0.4395364238095238,Right,2014-09-20T00:00:00Z,47.036,60,121,0.4958677685950413,10,0
64621_201409,64621,201409,2014,New Zealand First Party,NZF,64,New Zealand,0.3623485333333333,0.3077333999999998,0.3341958603174603,0.3341958603174603,0.2921261666666666,Left,2014-09-20T00:00:00Z,8.659,11,121,0.09090909090909091,10,0
64901_201409,64901,201409,2014,Māori Party,NA,64,New Zealand,0.4361854,0.4435052476190476,0.4398453238095238,0.1842987129814629,0.4398453238095238,Right,2014-09-20T00:00:00Z,1.324,2,121,0.01652892561983471,10,0
87062_201410,87062,201410,2014,Unity,NA,87,Latvia,0.4050664666666667,0.4351797206349207,0.4201230936507937,0.1954501849955601,0.4201230936507937,Right,2014-10-04T00:00:00Z,22.011,23,100,0.23,0,10
87071_201410,87071,201410,2014,National Alliance ‘All For Latvia!' – ‘For Fatherland and Freedom - Latvian National Independence Movement',NA,87,Latvia,0.4364676666666666,0.4320978253968255,0.4342827460317461,0.330831152059052,0.4342827460317461,Right,2014-10-04T00:00:00Z,16.719,17,100,0.17,0,10
87110_201410,87110,201410,2014,Greens' and Farmers’ Union,ZZS,87,Latvia,0.3924334,0.3886795047619047,0.3905564523809524,0.2332305712509713,0.3905564523809524,Right,2014-10-04T00:00:00Z,19.658,21,100,0.21,0,10
87340_201410,87340,201410,2014,"Social Democartic Party ""Harmony""",SDPS,87,Latvia,0.5098627793650794,0.5249515131202132,0.5174071462426463,0.5174071462426463,0.5122952037240537,Left,2014-10-04T00:00:00Z,23.153,24,100,0.24,0,10
87630_201410,87630,201410,2014,For Latvia from the Heart,NA,87,Latvia,0.4554405333333333,0.4615463873015877,0.4584934603174605,0.2519628038267288,0.4584934603174605,Right,2014-10-04T00:00:00Z,6.897,7,100,0.07,0,10
87901_201410,87901,201410,2014,Latvian Association of Regions,NA,87,Latvia,0.3756234666666667,0.3783919523809521,0.3770077095238094,0.2192952199161949,0.3770077095238094,Right,2014-10-04T00:00:00Z,6.708,8,100,0.08,0,10
180230_201410,180230,201410,2014,Brazil of Hope,NA,180,Brazil,0.3320962,0.3361133047619046,0.3341047523809523,0.1207536097402598,0.3341047523809523,Right,2014-10-05T00:00:00Z,41.59,NA,NA,NA,0,0
180240_201410,180240,201410,2014,United for Brazil,NA,180,Brazil,0.3994262666666666,0.3510992444444448,0.3752627555555557,0.1140493937229438,0.3752627555555557,Right,2014-10-05T00:00:00Z,21.32,NA,NA,NA,0,0
180310_201410,180310,201410,2014,To unite Brazil,NA,180,Brazil,0.4301635333333333,0.3810429936507939,0.4056032634920637,0.0147033325396825,0.4056032634920637,Right,2014-10-05T00:00:00Z,33.55,NA,NA,NA,0,0
80061_201410,80061,201410,2014,Reformist bloc,NA,80,Bulgaria,0.2571934666666666,0.2834538312576315,0.2703236489621491,0.01087491269841265,0.2703236489621491,Right,2014-10-05T00:00:00Z,8.888,23,240,0.09583333333333334,0,10
80062_201410,80062,201410,2014,Patriotic Front - NFSB and VMRO,NA,80,Bulgaria,0.7089765333333333,0.6754979746031746,0.692237253968254,0.1483374202741704,0.692237253968254,Right,2014-10-05T00:00:00Z,7.283,19,240,0.07916666666666666,0,10
80221_201410,80221,201410,2014,BSP for Bulgaria,BSPzB,80,Bulgaria,0.3130082,0.3261724492063493,0.3195903246031747,0.2400474530330781,0.3195903246031747,Right,2014-10-05T00:00:00Z,15.397,39,240,0.1625,0,10
80330_201410,80330,201410,2014,Alternative for Bulgarian Revival,ABV,80,Bulgaria,0.399347,0.4652929201465201,0.43231996007326,0.1449764611138861,0.43231996007326,Right,2014-10-05T00:00:00Z,4.149,11,240,0.04583333333333333,0,10
80510_201410,80510,201410,2014,Citizens for European Development of Bulgaria,GERB,80,Bulgaria,0.1495123333333333,0.2031435333333333,0.1763279333333333,0.01430736666666663,0.1763279333333333,Right,2014-10-05T00:00:00Z,32.666,84,240,0.35,0,10
80630_201410,80630,201410,2014,Bulgaria without Censorship,BBZ,80,Bulgaria,0.1526962,0.1753275333333333,0.1640118666666666,0.01538035165945162,0.1640118666666666,Right,2014-10-05T00:00:00Z,5.694,15,240,0.0625,0,10
80710_201410,80710,201410,2014,National Union Attack,ATAKA,80,Bulgaria,0.8526274603174604,0.8506837793373296,0.851655619827395,0.851655619827395,0.7252980071428571,Left,2014-10-05T00:00:00Z,4.516,11,240,0.04583333333333333,0,10
34210_201501,34210,201501,2015,Communist Party of Greece,KKE,34,Greece,0.9121333825396827,0.9061699102175601,0.9091516463786213,0.9091516463786213,0.5071625338827838,Left,2015-01-25T00:00:00Z,5.341,15,300,0.05,10,10
34212_201501,34212,201501,2015,Coalition of the Radical Left,SYRIZA,34,Greece,0.4497458603174603,0.4615652813852817,0.455655570851371,0.455655570851371,0.3603231346764348,Left,2015-01-25T00:00:00Z,36.34,149,300,0.4966666666666666,10,10
34313_201501,34313,201501,2015,Panhellenic Socialist Movement,PASOK,34,Greece,0.1256018365079365,0.1286614023865024,0.1271316194472195,0.1271316194472195,0.05815386666666668,Left,2015-01-25T00:00:00Z,4.573,13,300,0.04333333333333333,10,10
34340_201501,34340,201501,2015,The River,NA,34,Greece,0.2560633333333333,0.2347775333333335,0.2454204333333334,0.08334770476190474,0.2454204333333334,Right,2015-01-25T00:00:00Z,5.906,17,300,0.05666666666666666,10,10
34511_201501,34511,201501,2015,New Democracy,ND,34,Greece,0.1415092,0.1593410122100123,0.1504251061050061,0.04754089436674434,0.1504251061050061,Right,2015-01-25T00:00:00Z,27.15,76,300,0.2533333333333334,10,10
34720_201501,34720,201501,2015,Golden Dawn,XA,34,Greece,0.7117800492063492,0.6896690579198586,0.7007245535631039,0.7007245535631039,0.5577304587301586,Left,2015-01-25T00:00:00Z,6.136,17,300,0.05666666666666666,10,10
34730_201501,34730,201501,2015,Independent Greeks,ANEL,34,Greece,0.361583,0.383805857142857,0.3726944285714285,0.2721120224275725,0.3726944285714285,Right,2015-01-25T00:00:00Z,4.635,13,300,0.04333333333333333,10,10
83410_201503,83410,201503,2015,Social Democratic Party,SDE,83,Estonia,0.1821156666666667,0.2084100979242981,0.1952628822954824,0.1227712587301587,0.1952628822954824,Right,2015-03-01T00:00:00Z,15.186,15,101,0.1485148514851485,10,10
83411_201503,83411,201503,2015,Estonian Center Party,K,83,Estonia,0.1388332666666667,0.1536408666666667,0.1462370666666667,0.1268674931401931,0.1462370666666667,Right,2015-03-01T00:00:00Z,24.812,27,101,0.2673267326732673,10,10
83430_201503,83430,201503,2015,Estonian Reform Party,ER,83,Estonia,0.3183934,0.3280457333333339,0.323219566666667,0.2839594190476191,0.323219566666667,Right,2015-03-01T00:00:00Z,27.688,30,101,0.297029702970297,10,10
83440_201503,83440,201503,2015,Free Party,EVA,83,Estonia,0.707051,0.676596466666667,0.6918237333333335,0.1634199111111111,0.6918237333333335,Right,2015-03-01T00:00:00Z,8.688,8,101,0.07920792079207921,10,10
83611_201503,83611,201503,2015,Pro Patria,NA,83,Estonia,0.4145241333333333,0.3889432476190476,0.4017336904761905,0.2992615523809523,0.4017336904761905,Right,2015-03-01T00:00:00Z,13.7,14,101,0.1386138613861386,10,10
83720_201503,83720,201503,2015,Conservative People's Party of Estonia,EKRE,83,Estonia,0.7862946000000001,0.7673300000000003,0.7768123000000002,0.2344607732323232,0.7768123000000002,Right,2015-03-01T00:00:00Z,8.146,7,101,0.06930693069306931,10,10
14110_201504,14110,201504,2015,Green Union,VL,14,Finland,0.3895284,0.4181207539682538,0.4038245769841269,0.2669856418442669,0.4038245769841269,Right,2015-04-19T00:00:00Z,8.526,15,200,0.075,10,10
14223_201504,14223,201504,2015,Left Wing Alliance,VAS,14,Finland,0.6962152666666667,0.7036496809523811,0.6999324738095238,0.6999324738095238,0.6044190999999997,Left,2015-04-19T00:00:00Z,7.132,12,200,0.06,10,10
14320_201504,14320,201504,2015,Finnish Social Democrats,SSDP,14,Finland,0.2641410666666666,0.2853931931623928,0.2747671299145297,0.1721110033938283,0.2747671299145297,Right,2015-04-19T00:00:00Z,16.51,34,200,0.17,10,10
14520_201504,14520,201504,2015,Christian Democrats in Finland,KD,14,Finland,0.4958941333333333,0.50955,0.5027220666666666,0.1065579813797314,0.5027220666666666,Right,2015-04-19T00:00:00Z,3.542,5,200,0.025,10,10
14620_201504,14620,201504,2015,National Coalition,KK,14,Finland,0.1761215333333333,0.2115581264957267,0.19383982991453,0.05604624242701742,0.19383982991453,Right,2015-04-19T00:00:00Z,18.198,37,200,0.185,10,10
14810_201504,14810,201504,2015,Finnish Centre,SK,14,Finland,0.5253353333333334,0.5689861333333336,0.5471607333333335,0.1296475777777778,0.5471607333333335,Right,2015-04-19T00:00:00Z,21.096,49,200,0.245,10,10
14820_201504,14820,201504,2015,True Finns,PS,14,Finland,0.9610787333333334,0.9343585333333326,0.947718633333333,0.1108965666666667,0.947718633333333,Right,2015-04-19T00:00:00Z,17.654,38,200,0.19,10,10
14901_201504,14901,201504,2015,Swedish People’s Party,RKP/SFP,14,Finland,0.2659812,0.2806116666666667,0.2732964333333334,0.05923017619047619,0.2732964333333334,Right,2015-04-19T00:00:00Z,4.878,10,200,0.05,10,10
51110_201505,51110,201505,2015,Green Party of England and Wales,GPEW,51,United Kingdom,0.8997059777777778,0.8784235619047622,0.88906476984127,0.88906476984127,0.6406623999999999,Left,2015-05-07T00:00:00Z,3.8,1,650,0.001538461538461538,10,10
51210_201505,51210,201505,2015,We Ourselves,SF,51,United Kingdom,0.1615281285714286,0.1912677931623931,0.1739326377372628,0.1739326377372628,0.1691317299145299,Left,2015-05-07T00:00:00Z,0.573,4,650,0.006153846153846154,10,10
51320_201505,51320,201505,2015,Labour Party,Labour,51,United Kingdom,0.0749058,0.07911153333333336,0.07700866666666667,0.07700866666666667,0.06351536666666668,Left,2015-05-07T00:00:00Z,30.415,232,650,0.3569230769230769,10,10
51340_201505,51340,201505,2015,Social Democratic and Labour Party,SDLP,51,United Kingdom,0.3819832,0.3393443047619046,0.3606637523809523,0.171946498992674,0.3606637523809523,Right,2015-05-07T00:00:00Z,0.325,3,650,0.004615384615384616,10,10
51421_201505,51421,201505,2015,Liberal Democrats,LibDems,51,United Kingdom,0.0617034,0.05305606666666664,0.05737973333333332,0.01022953333333329,0.05737973333333332,Right,2015-05-07T00:00:00Z,7.861,8,650,0.01230769230769231,10,10
51620_201505,51620,201505,2015,Conservative Party,Conservatives,51,United Kingdom,0.4437305333333333,0.4244435999999997,0.4340870666666665,0.03963229999999998,0.4340870666666665,Right,2015-05-07T00:00:00Z,36.882,330,650,0.5076923076923077,10,10
51621_201505,51621,201505,2015,Ulster Unionist Party,UUP,51,United Kingdom,0.6273864,0.5666945999999994,0.5970404999999996,0.1495081740287491,0.5970404999999996,Right,2015-05-07T00:00:00Z,0.374,2,650,0.003076923076923077,10,10
51901_201505,51901,201505,2015,The Party of Wales,PC,51,United Kingdom,0.5620736,0.5398248925740927,0.5509492462870463,0.5509492462870463,0.5078707333333333,Left,2015-05-07T00:00:00Z,0.591,3,650,0.004615384615384616,10,10
51902_201505,51902,201505,2015,Scottish National Party,SNP,51,United Kingdom,0.3105126666666667,0.2912852028194025,0.3008989347430346,0.3008989347430346,0.09060926666666663,Left,2015-05-07T00:00:00Z,4.733,56,650,0.08615384615384615,10,10
51903_201505,51903,201505,2015,Democratic Unionist Party,DUP,51,United Kingdom,0.4096682666666667,0.4234909645909649,0.4165796156288158,0.1334505558386058,0.4165796156288158,Right,2015-05-07T00:00:00Z,0.6,8,650,0.01230769230769231,10,10
51951_201505,51951,201505,2015,United Kingdom Independence Party,UKIP,51,United Kingdom,0.9550521333333334,0.9306233999999995,0.9428377666666665,0.3217514020923521,0.9428377666666665,Right,2015-05-07T00:00:00Z,12.629,1,650,0.001538461538461538,10,10
171101_201506,171101,201506,2015,Mexican Green Ecologist Party,PVEM,171,Mexico,0.395389926984127,0.384265690981241,0.389827808982684,0.389827808982684,0.2960064285714284,Left,2015-06-07T00:00:00Z,7.264,47,500,0.094,10,0
171210_201506,171210,201506,2015,National Regeneration Movement,MORENA,171,Mexico,0.6750009666666666,0.6842438064935056,0.6796223865800861,0.6796223865800861,0.5156441214285712,Left,2015-06-07T00:00:00Z,8.813,35,500,0.07,10,0
171301_201506,171301,201506,2015,Institutional Revolutionary Party,PRI,171,Mexico,0.1718766,0.1743286000000001,0.1731026000000001,0.01455251016761012,0.1731026000000001,Right,2015-06-07T00:00:00Z,30.651,203,500,0.406,10,0
171305_201506,171305,201506,2015,Democratic Revolutionary Party,PRD,171,Mexico,0.3252333095238095,0.3579511158064155,0.3415922126651125,0.3415922126651125,0.2307507965811966,Left,2015-06-07T00:00:00Z,11.418,56,500,0.112,10,0
171306_201506,171306,201506,2015,Labor Party,PT,171,Mexico,0.8578284412698413,0.8449529614718614,0.8513907013708513,0.8513907013708513,0.6396553523809524,Left,2015-06-07T00:00:00Z,2.988,6,500,0.012,10,0
171309_201506,171309,201506,2015,New Alliance Party,PANAL,171,Mexico,0.3160384,0.3508744693528693,0.3334564346764346,0.2814038413392165,0.3334564346764346,Right,2015-06-07T00:00:00Z,3.916,10,500,0.02,10,0
171311_201506,171311,201506,2015,Citizens' Movement,NA,171,Mexico,0.1294402666666667,0.1550874598290597,0.1397048226578977,0.1397048226578977,0.1352184965811965,Left,2015-06-07T00:00:00Z,6.405,26,500,0.052,10,0
171601_201506,171601,201506,2015,Alliance for Change,NA,171,Mexico,0.2318972666666667,0.2737380666666669,0.2528176666666668,0.1422269603868354,0.2528176666666668,Right,2015-06-07T00:00:00Z,22.068,108,500,0.216,10,0
171611_201506,171611,201506,2015,Social Encounter Party,PES,171,Mexico,0.2601181333333333,0.2744912666666668,0.2673047000000001,0.1307868234432235,0.2673047000000001,Right,2015-06-07T00:00:00Z,3.49,8,500,0.016,10,0
74210_201506,74210,201506,2015,Peoples' Democratic Party,HDP,74,Turkey,0.641949673015873,0.6539827171606175,0.6479661950882453,0.6479661950882453,0.4662284442002443,Left,2015-06-07T00:00:00Z,12.752,80,550,0.1454545454545454,10,20
74321_201506,74321,201506,2015,Republican People’s Party,CHP,74,Turkey,0.1729066666666667,0.1763934666666667,0.1684678666666667,0.1593952666666666,0.1684678666666667,Right,2015-06-07T00:00:00Z,24.246,132,550,0.24,10,20
74628_201506,74628,201506,2015,Justice and Development Party,AKP,74,Turkey,0.362724,0.3073573333333333,0.3350406666666667,0.3350406666666667,0.1922232238095239,Left,2015-06-07T00:00:00Z,39.707,258,550,0.4690909090909091,10,20
74712_201506,74712,201506,2015,National Action Party,MHP,74,Turkey,0.4180962,0.4198131333333331,0.4189546666666665,0.08950876666666668,0.4189546666666665,Right,2015-06-07T00:00:00Z,15.827,80,550,0.1454545454545454,10,20
13001_201506,13001,201506,2015,Liberal Alliance,NA,13,Denmark,0.3403713333333333,0.3765368915750914,0.3584541124542123,0.205287511105561,0.3584541124542123,Right,2015-06-18T00:00:00Z,7.534,13,175,0.07428571428571429,10,10
13110_201506,13110,201506,2015,Alternativ,NA,13,Denmark,0.1387438666666667,0.1667180503052503,0.1527309584859585,0.1114571378010878,0.1527309584859585,Right,2015-06-18T00:00:00Z,4.796,9,175,0.05142857142857143,10,10
13229_201506,13229,201506,2015,Red-Green Unity List,EL,13,Denmark,0.9653315777777779,0.959819831368632,0.962575704573205,0.962575704573205,0.5919210934065935,Left,2015-06-18T00:00:00Z,7.799,14,175,0.08,10,10
13230_201506,13230,201506,2015,Socialist People’s Party,SF,13,Denmark,0.6082908174603174,0.6106508126706621,0.6094708150654897,0.6094708150654897,0.5038572084859585,Left,2015-06-18T00:00:00Z,4.194,7,175,0.04,10,10
13320_201506,13320,201506,2015,Social Democratic Party,SD,13,Denmark,0.5242252666666667,0.5075625714285716,0.5158939190476192,0.1414494246059496,0.5158939190476192,Right,2015-06-18T00:00:00Z,26.284,47,175,0.2685714285714286,10,10
13410_201506,13410,201506,2015,Danish Social-Liberal Party,RV,13,Denmark,0.3062092,0.3344038455433455,0.3203065227716727,0.2846897521617272,0.3203065227716727,Right,2015-06-18T00:00:00Z,4.575,8,175,0.04571428571428571,10,10
13420_201506,13420,201506,2015,Liberals,V,13,Denmark,0.5425481333333333,0.544262607448107,0.5434053703907201,0.3838775106726608,0.5434053703907201,Right,2015-06-18T00:00:00Z,19.471,34,175,0.1942857142857143,10,10
13620_201506,13620,201506,2015,Conservative People’s Party,KF,13,Denmark,0.4451769333333334,0.4661442857142857,0.4556606095238095,0.3573228255633256,0.4556606095238095,Right,2015-06-18T00:00:00Z,3.353,6,175,0.03428571428571429,10,10
13720_201506,13720,201506,2015,Danish People’s Party,DF,13,Denmark,0.5450313333333333,0.5487581344821848,0.5459646227716726,0.5325922537490289,0.5459646227716726,Right,2015-06-18T00:00:00Z,21.078,37,175,0.2114285714285714,10,10
34210_201509,34210,201509,2015,Communist Party of Greece,KKE,34,Greece,0.9814881444444445,0.979444543056944,0.9804663437506942,0.9804663437506942,0.6152901322954825,Left,2015-09-20T00:00:00Z,5.418,15,300,0.05,10,10
34212_201509,34212,201509,2015,Coalition of the Radical Left,SYRIZA,34,Greece,0.5919891333333334,0.555389068686869,0.5736891010101012,0.5736891010101012,0.3246353999999999,Left,2015-09-20T00:00:00Z,35.46,145,300,0.4833333333333333,10,10
34214_201509,34214,201509,2015,Popular Unity,LAE,34,Greece,0.9601635444444445,0.9554751359862356,0.9578193402153401,0.9578193402153401,0.6694666299145302,Left,2015-09-20T00:00:00Z,2.86,0,300,0,10,10
34313_201509,34313,201509,2015,Panhellenic Socialist Movement,PASOK,34,Greece,0.2052076,0.2168061777777777,0.2110068888888889,0.1437117280691531,0.2110068888888889,Right,2015-09-20T00:00:00Z,5.54,15,300,0.05,10,10
34410_201509,34410,201509,2015,Union of Centrists,EK,34,Greece,0.4455930666666666,0.4174648571428573,0.431528961904762,0.2502422445165944,0.431528961904762,Right,2015-09-20T00:00:00Z,3.352,9,300,0.03,10,10
34511_201509,34511,201509,2015,New Democracy,ND,34,Greece,0.1861437333333333,0.1842897619047619,0.1852167476190476,0.07221484552669555,0.1852167476190476,Right,2015-09-20T00:00:00Z,27.414,75,300,0.25,10,10
35060_201510,35060,201510,2015,Portugal Ahead,PàF,35,Portugal,0.07426906666666666,0.09997319999999997,0.08712113333333332,0.006511133333333274,0.08712113333333332,Right,2015-10-04T00:00:00Z,40.034,107,230,0.4652173913043478,10,10
35110_201510,35110,201510,2015,Ecologist Party ‘The Greens',PEV,35,Portugal,0.9818582158730159,0.9766931537351524,0.9792756848040842,0.9792756848040842,0.6414970775335775,Left,2015-10-04T00:00:00Z,1.008,2,230,0.008695652173913044,10,10
35120_201510,35120,201510,2015,People-Animals-Nature,PAN,35,Portugal,0.803481773015873,0.8068721835497834,0.8051769782828282,0.8051769782828282,0.5400907108669109,Left,2015-10-04T00:00:00Z,1.443,1,230,0.004347826086956522,10,10
35211_201510,35211,201510,2015,Left Bloc,BE,35,Portugal,0.9570456,0.9536730004884001,0.9553593002442,0.9553593002442,0.6462579918192919,Left,2015-10-04T00:00:00Z,10.581,19,230,0.08260869565217391,10,10
35220_201510,35220,201510,2015,Portuguese Communist Party,PCP,35,Portugal,0.7347950000000001,0.7040795020202023,0.7194372510101013,0.7194372510101013,0.6844281000000001,Left,2015-10-04T00:00:00Z,7.558,15,230,0.06521739130434782,10,10
35311_201510,35311,201510,2015,Socialist Party,PS,35,Portugal,0.3385463333333333,0.2931765333333333,0.3158614333333333,0.3158614333333333,0.1620378999999999,Left,2015-10-04T00:00:00Z,33.568,86,230,0.3739130434782609,10,10
43110_201510,43110,201510,2015,Green Party of Switzerland,GPS/PES,43,Switzerland,0.4154012952380952,0.4536517128371633,0.4345265040376293,0.4345265040376293,0.2544473965811964,Left,2015-10-18T00:00:00Z,7.057,11,200,0.055,10,0
43120_201510,43120,201510,2015,Green Liberal Party,GLP,43,Switzerland,0.3191146666666667,0.3632787645909643,0.3411967156288155,0.1427938809523809,0.3411967156288155,Right,2015-10-18T00:00:00Z,4.626,7,200,0.035,10,0
43220_201510,43220,201510,2015,Swiss Labour Party,PdAS/PdTS,43,Switzerland,0.9983315777777778,0.9976034345432346,0.9979675061605062,0.9979675061605062,0.9026477904761909,Left,2015-10-18T00:00:00Z,0.401,1,200,0.005,10,0
43320_201510,43320,201510,2015,Social Democratic Party of Switzerland,SPS/PSS,43,Switzerland,0.3958741492063492,0.4229971838439343,0.4094356665251417,0.4094356665251417,0.1998577346764347,Left,2015-10-18T00:00:00Z,18.841,43,200,0.215,10,0
